,id,type,y,centroid mean,centroid var,rolloff mean,rolloff var,zero mean,zero var,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var
19550,50,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2957.348109,1842345.157,5873.990734,5275899.123,0.127166985,0.008727133,1.628270764,1952.885298,22.53535973,24.85088795,-104.7237864,5361.424042,66.3085571,1921.866336,-2.283686002,436.4929039,24.63539521,330.9858367,8.449027303,186.7718181
19573,51,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",4279.716373,2493823.13,7680.926939,3499031.964,0.275169952,0.028657439,-0.390278784,2906.321566,16.91197695,25.71484461,-155.1292963,6083.986236,-1.682009671,2513.533014,22.4484209,763.1573567,30.39125617,397.352793,2.140764654,184.5958626
19596,52,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",3288.907567,1510716.607,7286.351858,3872844.11,0.13416379,0.009714979,7.144642224,1485.920402,15.8696056,17.3316944,-85.22146472,3301.96273,60.91542536,1177.656172,34.82983371,594.7453453,19.81329577,419.5728914,16.74201952,333.4473312
19619,53,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2003.549356,1519429.746,4158.72922,6665087.589,0.089733603,0.007513144,-4.099648209,6718.398776,21.27699503,33.21120633,-251.5286741,7635.92847,105.902784,1209.705307,2.307709696,1200.416437,32.53679964,285.9455708,16.61092417,248.273359
19642,54,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2537.051707,1656177.595,5469.149823,7352524.682,0.10122903,0.006708406,0.072804973,4010.013599,19.37507804,21.24236285,-182.181302,6252.693764,83.64602921,1618.38283,4.758276801,935.3161714,12.67266168,416.8440042,30.07321976,236.1481985
19665,55,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2525.475314,1019135.07,5594.768521,4957632.99,0.0821255,0.002937516,3.53885139,2513.176188,20.40522644,18.41463869,-130.4743301,4248.687876,84.28575511,1139.603683,29.3842032,697.0383952,23.89639942,315.9945368,8.333562564,142.8580656
19688,56,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2174.466829,914088.7182,4661.487782,4685324.376,0.08312288,0.003070372,0.119800284,3549.870294,18.88313641,18.84090176,-162.4893342,6086.955695,98.45567697,1061.035618,-1.525314042,561.3544942,20.80862646,364.0836036,12.0418086,318.5711436
19711,57,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2172.769301,1073814.278,4781.289176,5822073.381,0.078991415,0.003268992,0.250751701,4052.051598,19.14966339,15.40790667,-177.1801161,6611.165604,98.149449,1617.238395,14.71749915,680.623447,21.11430474,493.7065392,14.93626676,257.2738706
19734,58,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2632.49771,1323832.58,5700.815373,5767437.616,0.112029509,0.007850461,-2.323157569,3608.708116,18.2395426,15.82207826,-169.3492655,6955.394385,83.88134827,1057.770942,11.20268241,779.0252768,12.18997951,297.0059123,21.14318734,316.207151
19757,59,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2671.927455,824635.6917,5700.898835,3193614.632,0.117396817,0.003780143,1.048776566,1713.292551,18.49447769,17.19213393,-93.57355913,3895.222717,80.18321435,755.1322189,-0.254875478,398.2161294,15.27957486,347.2288968,4.385064949,275.7404097
19780,60,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2396.373731,860658.7341,4794.267521,2213497.27,0.118424479,0.006055022,-15.96186286,8023.616383,21.21035835,10.94658792,-301.3216989,5550.043919,77.2119609,1142.695497,-13.52416201,524.8719379,39.27601201,444.1281788,1.575331498,255.7132274
19803,61,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",3122.259959,1224753.481,6471.712391,4409986.983,0.133424176,0.006575939,2.693058464,1260.520403,25.91873978,27.94556088,-73.96261804,3057.686214,58.04094068,1042.798002,9.190949395,716.3700328,29.28679343,354.5215475,12.53194418,262.0133893
19826,62,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2114.194412,1135953.503,4786.922863,6034833.915,0.060930308,0.002928621,-2.947160891,6970.051427,19.57720629,19.66878115,-265.6264244,7501.856931,80.5887611,1148.199129,9.659256688,667.2110155,36.66043749,369.9596267,27.82943919,193.7183165
19849,63,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1911.221621,504627.0837,3940.993482,2734910.239,0.083446887,0.002227669,-1.354465829,3788.519616,17.28286421,21.53110249,-168.471095,4102.761241,109.518679,818.3413326,-20.67204131,648.8639367,38.9623057,323.9795175,7.969026565,233.375248
19872,64,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",3092.04751,1056793.621,6967.643759,3420752.303,0.100867929,0.007623419,6.715309139,1170.017351,28.01028775,28.78694483,-70.18149859,3143.44395,54.40305248,819.0620175,15.58175118,750.3680952,19.83797048,273.3882712,26.98502319,203.0531378
19895,65,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2078.174703,880502.7611,4359.346895,4243607.124,0.082678885,0.002763937,8.487926919,1985.075024,18.9599587,23.31589575,-66.33588851,6969.939768,97.96874161,1803.068819,-18.82431429,569.9556904,26.98919809,305.2890737,14.02822264,250.481636
19918,66,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1629.502761,335929.1915,3259.709643,1429854.917,0.067100064,0.001283905,3.39064406,3459.003704,24.05785192,26.05926407,-147.0479236,3539.490189,120.0823166,955.3291977,-21.53295263,428.43525,39.62547362,337.4309458,6.962120732,177.58233
19941,67,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1728.765522,272742.678,3519.752282,1937607.774,0.060491612,0.001061468,4.368967405,2844.264472,18.02065807,21.0266713,-133.1896144,2465.200344,117.0445001,563.3906681,-2.755560449,324.6229214,22.56125692,207.6975678,25.9342109,181.4148777
19964,68,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2105.365818,899063.1814,4382.465877,3191931.204,0.077843008,0.003114968,-0.055332947,4352.297966,21.02168634,24.00255057,-194.7538704,6088.420182,83.03675284,1403.900031,-0.764334616,494.8071466,32.43038073,374.5166795,2.849763733,216.7820882
19987,69,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2460.979667,950276.0439,5285.917287,3091897.055,0.080402132,0.003164538,3.099209892,2879.511998,23.31532373,24.75802102,-142.6888803,4468.324567,83.64663457,994.1119349,21.86050954,627.9767302,33.85846123,296.7718383,4.635232174,292.2037653
20010,70,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2288.583494,570855.7184,5005.793684,2516576.262,0.060943935,0.001182409,0.084743501,2551.627183,29.18164495,31.05605833,-136.8243335,5031.46763,75.63825266,747.5508932,-5.337693467,498.6060125,23.41363115,414.5331854,0.717834979,218.828793
20033,71,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",3107.140025,1816296.752,6388.701058,4789742.749,0.121725866,0.010893463,2.71109596,2958.625903,26.89102156,27.37566289,-141.7305966,8540.945345,44.26062213,2172.428056,21.69449254,598.0935394,43.2927074,398.5091745,21.7754474,384.1901202
20056,72,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",3080.114809,1278172.929,6565.465287,4647494.227,0.135839844,0.007492008,-1.393177626,1840.11807,25.9634033,31.99160436,-93.87752041,6238.986273,68.38016474,1061.617869,3.907706847,739.8596758,7.653992381,508.666915,12.77350388,393.9353138
20079,73,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2154.29389,659009.5068,5077.379065,3344826.092,0.051099958,0.000873259,8.433066776,1874.019202,24.90028642,23.98675945,-105.821882,1977.786994,87.92986972,753.2720399,19.37849473,487.3286346,30.65991895,246.6915969,10.02646649,212.7382779
20102,74,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2149.155763,654948.1758,5066.053268,3333126.833,0.051062863,0.000877094,8.427728584,1875.673284,24.88601871,25.64679144,-105.8022382,1976.805202,88.13846265,749.767619,19.30756833,485.358135,30.58595282,247.8926585,9.964135855,214.1584941
20125,75,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2480.871789,434376.2064,4845.179358,2008920.957,0.135010523,0.003018212,2.779957627,1431.112632,20.37424941,28.97171287,-63.82515186,2773.184412,88.26488068,703.2782998,-27.64012025,573.2100228,18.59794608,259.2169869,-3.571729625,411.7440466
20148,76,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2453.629646,1480137.323,5049.819904,5355864.124,0.088300176,0.005839972,4.967916663,2456.333121,20.4986648,33.98118025,-105.7507042,9096.83197,76.21959301,1809.872919,19.51337057,737.8076212,36.67306479,297.3050201,3.703804406,237.8361502
20171,77,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1778.916945,330509.3853,3822.494095,1444805.879,0.060948855,0.001318974,3.624618251,3210.644564,20.2780908,23.23981878,-151.7029674,2675.016665,105.0940292,751.6535325,-6.165652069,498.1201022,47.93470441,197.2658442,11.33733605,231.4640247
20194,78,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2317.617467,1048918.862,4677.996571,4178408.986,0.093894592,0.002799745,2.072955012,4009.143211,18.84373762,14.70284521,-175.4934329,6918.991041,78.0228783,1635.916662,-2.611893974,1202.823206,52.88554652,429.0429729,15.85458177,248.9964525
20217,79,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",3003.797579,1087892.346,5296.30831,1495909.051,0.186365598,0.012323312,-4.721002622,2998.527438,22.73158279,32.37140889,-155.7608347,4549.774089,56.97512083,1926.770621,-35.14114428,777.0611611,33.28012917,225.0481562,-14.18618388,157.6599358
20240,80,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2537.791023,877462.0167,5259.418094,2794333.593,0.094208,0.004994821,6.149570536,1958.569504,19.45173743,21.55550494,-103.0591496,5837.78498,67.288383,849.2786055,2.287370525,719.2033129,28.49412917,285.8886583,4.17089371,220.169881
20263,81,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2569.071169,980774.6725,5318.909827,3133330.813,0.099528752,0.005640832,5.213979229,2249.612808,20.02826613,21.85571695,-115.6804523,6247.769815,67.0091236,968.0371367,1.976139535,878.4710334,29.15567007,317.2396803,3.987554504,256.0681864
20286,82,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2569.071169,980774.6725,5318.909827,3133330.813,0.099528752,0.005640832,5.213979229,2249.612808,20.02826613,21.85571695,-115.6804523,6247.769815,67.0091236,968.0371367,1.976139535,878.4710334,29.15567007,317.2396803,3.987554504,256.0681864
20309,83,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1365.317327,468716.2097,2560.765239,2603408.433,0.071104727,0.002751684,-7.499015304,8779.255227,21.35334645,11.55591932,-286.1060426,7585.800732,138.7525047,1419.443604,20.00394522,1001.762752,35.23114827,438.9453325,-7.966893359,337.773763
20332,84,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1789.686873,426806.713,3823.403831,1685077.845,0.076049994,0.001513938,1.180245968,3386.64692,17.32353024,11.37943477,-150.8009252,4215.989658,111.6929994,838.210385,2.879824123,461.0779341,42.76118448,203.7779161,-3.596759969,252.1243961
20355,85,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1796.876297,278590.7204,3439.762275,450296.6873,0.09943261,0.003853067,-1.883442033,4799.055783,23.50327284,33.78913155,-175.3469694,8092.675158,116.666553,762.1587933,-55.14987977,678.5612649,59.95651332,251.2734135,1.92718418,344.0485844
20378,86,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",4430.382833,3043758.745,7616.694563,8687882.738,0.259893941,0.012689707,7.841384284,1775.144027,12.87821524,46.0752654,41.7175463,14757.06028,37.50827958,4032.303705,-8.068993365,658.4499114,4.553869912,243.708353,9.04677483,351.6460612
20401,87,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",3294.425878,2115796.395,6905.581395,4944149.086,0.121816331,0.012006796,-1.43638713,1985.988433,22.7360862,42.06865426,-110.1606968,6239.020743,48.5923337,1531.086386,29.66144868,453.0723821,18.46291775,430.566887,-0.478797685,211.8967664
20424,88,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",3882.78553,486006.5277,8251.848939,751359.2252,0.189508388,0.00722757,-2.19530736,962.1470588,24.87487635,26.76629972,-75.11689762,2526.344783,44.82406299,503.3330048,10.06509426,322.3931181,1.138014726,325.017366,1.147318748,186.1934103
20447,89,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1051.21484,296241.9266,2052.37299,1333128.834,0.038008721,0.000707008,2.340802383,5891.421399,17.1131389,16.6065506,-194.6079115,8202.78062,157.169474,1517.84583,-14.11010266,776.9926667,44.01945085,436.286033,3.481306556,183.1490456
20470,90,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2865.472141,1352636.447,5792.656988,3568946.29,0.130200763,0.009670376,2.764158789,2365.34018,22.98057282,32.53926557,-127.5028834,4932.223554,66.04437614,1288.617683,4.467963645,869.268589,30.11500075,264.9937418,16.66554494,187.0528117
20493,91,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2315.089917,313229.5297,4563.119436,1252884.209,0.123867869,0.002327839,-2.490683952,3196.575594,19.5795004,25.75369893,-159.9194868,2639.969293,92.77365938,631.3869581,-28.66289604,547.7794157,31.50028134,267.3008845,-6.61204833,370.8676799
20516,92,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2171.318961,247343.8907,4308.877407,1062445.5,0.120001363,0.002209005,-0.347339464,2897.786838,15.85097696,15.90175157,-138.1567173,2630.384692,101.4389602,606.3767814,-35.26288593,515.8408789,36.20873539,259.6382313,-9.49050012,355.6830643
20539,93,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2110.263158,700848.6057,4607.90516,6479289.153,0.089414517,0.001991756,0.078601541,3439.222591,20.62264993,24.74001975,-147.2975,5539.473664,113.3300505,775.6496052,-6.29975589,714.6545104,9.034456095,302.4066038,24.48765887,439.7224514
20562,94,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2022.703261,546692.9912,3834.954976,2395642.042,0.095677765,0.002613158,2.302062598,2063.946851,28.15957157,19.54084774,-97.72121172,2049.303902,108.8422521,831.3071916,-24.89072789,339.2942114,21.32975847,188.9840605,12.52561514,111.6792111
20585,95,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2617.92297,509845.1885,5722.548885,1826207.041,0.103190483,0.002629221,4.135254095,1249.565938,21.43493155,27.6640653,-69.00266946,2779.162692,79.12721069,286.3862893,13.12014692,522.6897083,29.36233608,136.6573097,0.248910079,105.5707148
20608,96,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1627.732395,511261.8991,3181.831225,1428621.948,0.079314287,0.004105347,2.971235024,4530.175734,18.24931506,26.29701038,-167.1121577,6877.078942,116.7071303,751.1566382,-44.14905415,900.6078361,70.48634373,230.6111258,2.350209105,391.4392471
20631,97,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2007.172588,306119.688,4137.120901,1094139.814,0.094031235,0.001729155,-4.787714221,3008.539694,15.76251312,11.56525594,-142.7301758,4068.684083,103.1328314,414.5030663,-15.23253903,535.5838005,38.27780571,313.0432886,-12.94432799,142.4933544
20654,98,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2023.501159,573028.5087,4457.105968,3042201.27,0.064716948,0.001717144,4.412363217,2720.353942,20.74595827,24.36586406,-134.7651438,5051.385375,93.62728084,513.8194039,8.497153643,317.1194439,34.8804754,210.4055004,3.285410491,99.70203992
20677,99,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2464.0894,452269.3029,4720.612282,638262.2961,0.139305127,0.004164653,4.490626642,1722.161823,27.48813076,26.66162752,-67.22486761,2817.108457,80.84087949,954.7505153,-43.86160661,308.869193,57.73740861,68.99594411,-12.80175732,67.27557645
20700,0,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1994.598694,252487.9172,4224.62249,1268224.394,0.090048904,0.001632609,0.509172655,2865.845102,18.74350809,20.99764663,-116.5362837,5849.237814,109.3266968,483.5726892,-23.14596981,369.2853486,40.68555631,161.3903818,-11.88800652,196.9952076
20723,1,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1529.013263,227586.6465,3270.826785,1366352.006,0.055004694,0.000851495,5.01921914,3007.04562,26.10430971,30.09702765,-110.9636262,3142.169581,134.2223327,746.4553684,-24.63756625,319.1427412,41.59217309,202.6968909,-3.033204595,131.1998587
20746,2,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1874.081675,469762.9576,3930.418843,2044904.263,0.076503831,0.00223285,3.045881692,3309.213286,20.07556597,23.56426652,-120.5607342,8105.825274,117.6112613,856.9244083,-27.53070263,546.1229562,42.81327319,194.3345358,-6.713433425,296.5418728
20769,3,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1421.557016,429146.8215,3042.040675,2539677.359,0.043062621,0.000941718,5.205759728,4006.576954,20.73938366,18.79644445,-156.7265705,5364.174106,130.634322,733.9898689,-1.444969011,407.6240495,36.22976238,152.092298,0.451127522,244.7795469
20792,4,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1346.163728,477337.6358,2939.991654,2557149.552,0.041132207,0.001328419,7.339891021,3401.363301,24.8589342,26.80598956,-127.9155847,3189.568739,134.4314607,831.481382,1.084562315,449.9862995,54.42803776,154.9028235,-0.473026871,161.2953389
20815,5,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1542.222684,113022.5956,2870.843364,640408.5849,0.076953882,0.000319638,4.510651366,2800.220121,26.64805574,26.76862539,-62.39416511,1575.121575,153.7626572,977.2307889,-55.08992563,223.3190247,28.03617403,143.0725812,-6.862930495,157.2092129
20838,6,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1674.197416,209023.4157,3250.395281,725244.0298,0.087251696,0.001328453,0.187185544,3003.51771,20.72561831,24.51468019,-98.3482811,2698.111492,136.6900588,666.3448894,-46.71586591,341.0844598,46.45787806,256.8735338,-17.15945921,214.7694961
20861,7,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1282.134162,300450.8056,2675.659066,1627599.362,0.047177432,0.001042411,3.713161496,3800.988163,25.81354712,23.52582794,-140.3829093,2940.623101,149.3271356,557.8265549,-10.02488772,273.5434832,38.70523769,135.454783,1.529684467,163.0198183
20884,8,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1717.481113,47225.35729,3363.286019,434299.4227,0.084971914,0.000310798,8.256135678,1911.704235,28.36616334,31.3706415,-14.9200429,587.5952907,138.4097955,194.2216525,-41.89836179,71.77620152,22.07979521,97.82890373,-18.66512748,57.54023661
20907,9,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1182.045977,275748.1362,2368.969499,2086910.691,0.042544059,0.000390186,1.649386356,4917.437107,28.33031627,29.59556811,-178.5125507,4767.279334,153.9755644,887.7949894,-4.911859123,456.7612783,21.91001278,201.4775525,-2.0829147,136.2817533
20930,10,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1857.727625,380813.7679,4191.437988,1652823.193,0.071649406,0.001795335,3.82061418,2588.089454,20.28103037,27.88325026,-109.0458364,2677.710058,114.949755,460.6076735,-5.164842199,334.9896488,46.22579238,169.7427638,-9.115647084,125.4203128
20953,11,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1536.594732,492746.4887,3414.306357,2382675.381,0.054306338,0.001613109,2.985994285,4040.277008,20.66804272,24.48138451,-169.7002031,2903.768329,119.1278064,618.0857782,7.196340616,399.5336725,53.36286839,215.4253287,4.158273173,139.4066
20976,12,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1861.861134,813131.4201,3983.851233,2735406.848,0.068110692,0.003199968,-2.451772378,5017.888139,19.39481776,29.04124883,-204.7651144,5793.989841,107.0526052,879.3031049,-10.16205481,353.789001,45.49397685,235.7723299,3.033241223,233.1104568
20999,13,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1594.044054,702010.2006,3816.968909,4545429.081,0.046057034,0.001483636,3.855060906,5355.979919,19.69955367,19.99747014,-211.2837043,4682.595602,95.76736212,857.3926318,40.65588695,756.0727275,68.39092125,272.8604918,5.342780279,163.3175572
21022,14,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1935.435563,919001.709,3981.881529,2686230.829,0.083646363,0.005595058,-7.469764247,7361.899404,17.46278016,29.09926951,-256.6592183,12479.54799,103.1823779,1343.44517,-8.461551198,653.3616208,48.55263822,361.0642798,-4.157848565,431.1866955
21045,15,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2336.415631,1048955.628,4502.409157,2912160.349,0.114135174,0.006515458,-6.359894917,3764.779851,16.52129783,23.38883774,-174.9652084,3603.352399,90.85861745,1644.516741,-18.65286939,630.3893802,41.6400204,259.2637057,-8.867071663,308.6523249
21068,16,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2459.159191,129572.3929,5023.971714,643667.4732,0.142754133,0.001163978,6.803844415,1374.392506,19.51171974,7.514413328,-15.56710971,338.4180944,99.92681542,184.8527845,-37.38465744,171.3967527,45.81448073,126.7213339,-20.58968901,87.32489568
21091,17,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2311.787341,159085.6845,4527.097225,814644.8747,0.140500848,0.001151497,4.857046701,1714.35658,19.93103638,11.84546647,-41.50845581,1030.318233,105.418838,246.4771335,-43.98376771,210.2313142,54.09269043,118.1153105,-18.43168533,84.53405644
21114,18,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2210.076989,279967.0168,4595.369163,1264727.414,0.115783975,0.002514293,5.355999646,1910.465698,19.14579368,9.824994987,-67.37349546,1390.065841,109.0892257,456.6671395,-32.72162221,349.9079167,45.65694131,173.2860701,-11.69496818,92.10148033
21137,19,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2321.271988,163812.7847,4702.801485,779872.2164,0.128188969,0.001886066,-0.653212682,2134.510966,20.85629401,16.05103848,-84.23358863,2009.330683,102.33102,286.0935287,-41.32186502,251.2362121,47.01725084,198.4493878,-16.95424933,63.73996564
21160,20,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2188.811095,320317.277,4434.128872,1392957.401,0.117631117,0.002577462,2.513636823,1943.529204,17.67163238,9.938101893,-56.88696052,2024.119536,115.1794166,503.0266512,-30.42015152,312.0088265,37.19797041,116.3963598,-21.98811926,142.6718498
